endpoint,category,task,representation,split,model,method,n_explained,faith_mean,faith_lo,faith_hi,null_faith_mean,faith_vs_null,beats_null_p,beats_null,stab_mean,stab_lo,stab_hi,stab_worst,sanity_sim,sanity_passed,primary_perf,perf_metric
HIA,absorption,classification,descriptors,scaffold,rf,lime,60,0.0361611881619477,0.0061175596452644,0.0693574499971441,0.0103224130819223,0.0258387750800254,0.005,True,0.0345307619609715,0.0256083204489275,0.0455178806460866,0.0680227919258931,0.060361030078402,True,0.9834229390681004,AUROC
HIA,absorption,classification,descriptors,scaffold,rf,random,60,0.0103224130819223,-0.0006171952670796,0.0221010836711485,0.0103224130819223,3.469446951953614e-18,,False,1.4757003561234203,1.4484057871523464,1.508687086875325,1.5944600506467856,1.0,False,0.9834229390681004,AUROC
HIA,absorption,classification,descriptors,scaffold,hgb,shap,60,0.1682178561164249,0.0664174539117703,0.2727356623382033,0.0334740137133431,0.1347438424030818,0.0,True,0.3388006556386586,0.2518629057769903,0.4439461830144247,0.6144012079196863,0.7814139722981461,False,0.9816308243727598,AUROC
HIA,absorption,classification,descriptors,scaffold,hgb,lime,60,0.1125014911891321,0.0438667901583045,0.1899098643925481,0.0334740137133431,0.079027477475789,0.0,True,0.1792135451425928,0.0102030694805421,0.5143954285362189,2.0216532071943383,0.0583269329237071,True,0.9816308243727598,AUROC
HIA,absorption,classification,descriptors,scaffold,hgb,random,60,0.0334740137133431,0.0012871908907542,0.0772500867575146,0.0334740137133431,0.0,,False,1.461207451493837,1.4263150885550733,1.498091199041239,1.563923582057823,1.0,False,0.9816308243727598,AUROC
HIA,absorption,classification,descriptors,scaffold,mlp,ig,60,0.1226531644662221,0.0522709888302617,0.1915290382587247,0.0150411140587594,0.1076120504074626,0.0,True,0.2135020974618625,0.0500013296530725,0.5227502056003799,1.8864032029177893,0.5928711407982185,False,0.9690860215053764,AUROC
HIA,absorption,classification,descriptors,scaffold,mlp,lime,60,0.0756311330530378,0.0212860326965649,0.1392251016530725,0.0150411140587594,0.0605900189942783,0.0075,True,0.1804611811259335,0.0118417996017545,0.513854293725145,2.009993617557288,0.0600725810366236,True,0.9690860215053764,AUROC
HIA,absorption,classification,descriptors,scaffold,mlp,random,60,0.0150411140587594,-0.000762948517998,0.0384507819968793,0.0150411140587594,0.0,,False,1.4879242904913037,1.464456484706992,1.5117540757154235,1.593057481222815,1.0,False,0.9690860215053764,AUROC
HIA,absorption,classification,descriptors,random,rf,shap,60,0.0381178202597619,-0.0117929481418173,0.1003344770436641,0.0053489188741314,0.0327689013856304,0.07,False,0.4987556999342956,0.3040687651459411,0.7408411055751665,1.770573613866145,0.581889666562591,False,0.9982683982683982,AUROC
HIA,absorption,classification,descriptors,random,rf,lime,60,0.0232134586285164,-0.0004897119565258,0.0504347908778919,0.0053489188741314,0.0178645397543849,0.04,True,0.9999999999911114,0.999999999990588,0.9999999999916462,0.9999999999926952,0.0654785979697196,True,0.9982683982683982,AUROC
HIA,absorption,classification,descriptors,random,rf,random,60,0.0053489188741314,-0.0002958229693663,0.0120305859337985,0.0053489188741314,5.204170427930421e-18,,False,1.5074431455791544,1.473966600207968,1.5404815741519622,1.594230691516501,1.0,False,0.9982683982683982,AUROC
HIA,absorption,classification,descriptors,random,hgb,shap,60,0.0830381302552588,0.032828066671744,0.1662435605951917,0.0135078014664112,0.0695303287888476,0.0025,True,0.3082986048711955,0.2513185859540435,0.3566144582782875,0.46789418098091,0.7346899368487709,False,0.9991341991341992,AUROC
HIA,absorption,classification,descriptors,random,hgb,lime,60,0.039536891531284,0.0060893758536979,0.0800156848002796,0.0135078014664112,0.0260290900648728,0.085,False,0.999999999993889,0.999999999993264,0.9999999999944182,0.9999999999952898,0.0535777506885823,True,0.9991341991341992,AUROC
HIA,absorption,classification,descriptors,random,hgb,random,60,0.0135078014664112,0.0004661477774338,0.0332778329639808,0.0135078014664112,0.0,,False,1.4839146206679612,1.4526391510232548,1.5205603729964203,1.6161764502267102,1.0,False,0.9991341991341992,AUROC
HIA,absorption,classification,descriptors,random,mlp,ig,60,0.0983577926953633,0.0581804321789079,0.1486533363577392,0.0021586461199654,0.0961991465753979,0.0,True,0.089884137031054,0.0754995358540857,0.1057582351453401,0.1453278915278324,0.5861155195135648,False,0.9965367965367966,AUROC
HIA,absorption,classification,descriptors,random,mlp,lime,60,0.0440281367964214,0.0097591036309798,0.0820263699607716,0.0021586461199654,0.041869490676456,0.0,True,0.0166611650233626,0.0147032636928951,0.0189062463912637,0.0236599798167649,0.0584009388833301,True,0.9965367965367966,AUROC
HIA,absorption,classification,descriptors,random,mlp,random,60,0.0021586461199654,0.0006495719982518,0.0042489660117361,0.0021586461199654,0.0,,False,1.4638474063737317,1.439896836734884,1.487384448766676,1.5239336104352337,1.0,False,0.9965367965367966,AUROC
BBB,distribution,classification,descriptors,scaffold,rf,shap,60,0.0961549929510547,0.045926874036766,0.1518711289437402,0.0150813154246356,0.081073677526419,0.0,True,0.4072949640194473,0.2722525435708116,0.5603986092597774,0.944021807859326,0.5626368312641153,False,0.91797632234838,AUROC
BBB,distribution,classification,descriptors,scaffold,rf,lime,60,0.0744443960452268,0.0475456434444503,0.0998671626662148,0.0150813154246356,0.0593630806205911,0.0,True,0.2526632872269846,0.2066135483880541,0.3007183243345313,0.3574414913595318,0.0673798327985957,True,0.91797632234838,AUROC
BBB,distribution,classification,descriptors,scaffold,rf,random,60,0.0150813154246355,0.0089395056937392,0.0213295425187031,0.0150813154246356,-5.377642775528102e-17,,False,1.4728366098599566,1.4422935310938862,1.502541792219979,1.5802605168687436,1.0,False,0.91797632234838,AUROC
BBB,distribution,classification,descriptors,scaffold,hgb,shap,60,0.1965677937235404,0.1054135943170459,0.2845240172353064,0.0109969269309808,0.1855708667925595,0.0,True,0.5136074677544862,0.3988008420988216,0.6424265057236078,0.9077990917235718,0.7145685445728321,False,0.9080240930490168,AUROC
BBB,distribution,classification,descriptors,scaffold,hgb,lime,60,0.0453081967428459,0.0172565259506775,0.0850433728930252,0.0109969269309808,0.034311269811865,0.025,True,0.1110178275195553,0.0920758807079516,0.1305192823992315,0.1704285541026187,0.0544469537181878,True,0.9080240930490168,AUROC
BBB,distribution,classification,descriptors,scaffold,hgb,random,60,0.0109969269309808,-0.0097026468215406,0.0334884631756618,0.0109969269309808,0.0,,False,1.486613742151351,1.4576773473155369,1.511028686815291,1.5476763768460844,1.0,False,0.9080240930490168,AUROC
BBB,distribution,classification,descriptors,scaffold,mlp,ig,60,0.1643765283955467,0.0986357110573185,0.2366285904662476,0.0355237424373626,0.1288527859581841,0.0,True,0.2535396645957136,0.0854372706750527,0.570130234566452,1.971741599781529,0.559275607498459,False,0.8464068125173083,AUROC
BBB,distribution,classification,descriptors,scaffold,mlp,lime,60,0.084813100265132,0.0354885663133528,0.1341335360830028,0.0355237424373626,0.0492893578277693,0.0125,True,0.2451298119218395,0.0733198751517264,0.566847115551152,1.998296162991531,0.0683145079083226,True,0.8464068125173083,AUROC
BBB,distribution,classification,descriptors,scaffold,mlp,random,60,0.0355237424373626,0.005219020769,0.0688218086130088,0.0355237424373626,0.0,,False,1.5007056157200562,1.4758217951977193,1.5224036455654584,1.5649793363170297,1.0,False,0.8464068125173083,AUROC
BBB,distribution,classification,descriptors,random,rf,shap,60,0.1025865521939348,0.0420398957490893,0.1576236007252114,0.0237357771059563,0.0788507750879785,0.0,True,0.3154735196985329,0.2380982618887112,0.3979195021726019,0.6149340614253956,0.5789558263100055,False,0.8957310420076378,AUROC
BBB,distribution,classification,descriptors,random,rf,lime,60,0.0734814385826014,0.0465480939473331,0.1021644564704272,0.0237357771059563,0.049745661476645,0.0,True,0.0696238777726356,0.0561428913145062,0.0837442350697359,0.112638178678231,0.061433539085951,True,0.8957310420076378,AUROC
BBB,distribution,classification,descriptors,random,rf,random,60,0.0237357771059563,0.0157335471375093,0.0324931729297208,0.0237357771059563,1.3877787807814457e-17,,False,1.452822449619707,1.4295288135861943,1.4788684102672889,1.517330881530132,1.0,False,0.8957310420076378,AUROC
BBB,distribution,classification,descriptors,random,hgb,shap,60,0.2019568795709855,0.1194619257362658,0.3022941520829399,0.0204850356881697,0.1814718438828158,0.0,True,0.5192204318192827,0.4353220390865064,0.6084106980256598,0.7878984254878756,0.667170021989815,False,0.9008115111838516,AUROC
BBB,distribution,classification,descriptors,random,hgb,lime,60,0.0813409896552415,0.0307450043206313,0.136831526460127,0.0204850356881697,0.0608559539670718,0.0,True,0.1823292704602528,0.0176706826804671,0.5078422562042324,1.952493586824185,0.0498982197857604,True,0.9008115111838516,AUROC
BBB,distribution,classification,descriptors,random,hgb,random,60,0.0204850356881697,0.0026955718229744,0.0474916325395329,0.0204850356881697,0.0,,False,1.4712125661050546,1.436199305732826,1.503106659408591,1.5626855129179162,1.0,False,0.9008115111838516,AUROC
BBB,distribution,classification,descriptors,random,mlp,ig,60,0.1351305234763357,0.0788019348805149,0.1876298161927196,0.0340255752205848,0.1011049482557508,0.0,True,0.105184378082488,0.0875145796593943,0.1307857394681595,0.2033704473557476,0.5466172748453055,False,0.8897810965630114,AUROC
BBB,distribution,classification,descriptors,random,mlp,lime,60,0.0416607482565773,0.0203869998206694,0.0684999054918686,0.0340255752205848,0.0076351730359925,0.3675,False,0.0163215391998628,0.0120371105765001,0.0205343593092841,0.029817634916165,0.053564499687613,True,0.8897810965630114,AUROC
BBB,distribution,classification,descriptors,random,mlp,random,60,0.0340255752205848,0.0071802275793419,0.0719261044181055,0.0340255752205848,0.0,,False,1.4892148438458264,1.4484894182326584,1.538437307233702,1.6202647576685476,1.0,False,0.8897810965630114,AUROC
VDss,distribution,regression,descriptors,scaffold,rf,shap,60,0.3946413311924586,0.189371611784114,0.6567517954118853,0.3519090986476363,0.0427322325448222,0.3975,False,0.1881929109595036,0.1119647917710403,0.2652711373079124,0.4901492476059372,0.5328719685773209,False,0.5545353636942172,Spearman
VDss,distribution,regression,descriptors,scaffold,rf,lime,60,0.1789066352383265,0.0494807372405475,0.4157538997322362,0.3519090986476363,-0.1730024634093098,0.82,False,0.0156808403565101,0.0137000328269852,0.0181222772603159,0.0244938080024753,0.0567666226662971,True,0.5545353636942172,Spearman
VDss,distribution,regression,descriptors,scaffold,rf,random,60,0.3519090986476363,0.070828468368413,0.7334538260598715,0.3519090986476363,0.0,,False,1.4924884108897354,1.4711736973030871,1.5096837152326097,1.5373552173512113,1.0,False,0.5545353636942172,Spearman
VDss,distribution,regression,descriptors,scaffold,hgb,shap,60,0.6092400447167666,0.4091935911448005,0.8789264682686667,0.1808126637027064,0.4284273810140602,0.0,True,0.5362293621670248,0.3345669872701166,0.7418225753935962,1.2896129124662712,0.7465426680631423,False,0.4184502020413662,Spearman
VDss,distribution,regression,descriptors,scaffold,hgb,lime,60,0.2918893819676112,0.1800963932131916,0.4605214282957636,0.1808126637027064,0.1110767182649048,0.045,True,0.0335259938859749,0.0209821853299032,0.0493469010223834,0.1000486412475226,0.0682901393762595,True,0.4184502020413662,Spearman
VDss,distribution,regression,descriptors,scaffold,hgb,random,60,0.1808126637027064,0.1157910772715039,0.265702637363029,0.1808126637027064,0.0,,False,1.4696640455264265,1.4437534388942102,1.509441204262972,1.6192601421990735,1.0,False,0.4184502020413662,Spearman
VDss,distribution,regression,descriptors,scaffold,mlp,ig,60,0.4259709559015895,0.2716642002125283,0.5921746515884473,0.1724163438975665,0.2535546120040229,0.0,True,0.2387118722601477,0.1513610652895902,0.3235121748845645,0.5231747629341392,0.5672981455688453,False,0.3848496480149274,Spearman
VDss,distribution,regression,descriptors,scaffold,mlp,lime,60,0.3960827845011307,0.2383856366574683,0.6042714855477486,0.1724163438975665,0.2236664406035642,0.0,True,0.0138546541465801,0.0115408817015381,0.0163227372552546,0.0236257751175727,0.0663992978731067,True,0.3848496480149274,Spearman
VDss,distribution,regression,descriptors,scaffold,mlp,random,60,0.1724163438975665,0.113599019332303,0.2398306253101104,0.1724163438975665,0.0,,False,1.4879887837483805,1.4560939348063626,1.5188232381779687,1.5651468434094158,1.0,False,0.3848496480149274,Spearman
VDss,distribution,regression,descriptors,random,rf,shap,60,0.5496702602521534,0.3504185060528182,0.8014963685527589,0.8324851345790315,-0.2828148743268781,0.7175,False,1.3361413222980862,0.1059301796735811,3.698610914293901,12.276127503302543,0.5513140546586917,False,0.5845922100459616,Spearman
VDss,distribution,regression,descriptors,random,rf,lime,60,0.1484833638637674,0.0969866049991947,0.2128823768036642,0.8324851345790315,-0.6840017707152641,0.97,False,0.0282233591824141,0.0166799696914582,0.0487147676728732,0.1368854961984166,0.0509889122200456,True,0.5845922100459616,Spearman
VDss,distribution,regression,descriptors,random,rf,random,60,0.8324851345790311,0.0949981863543163,1.9125713273543208,0.8324851345790315,-4.440892098500626e-16,,False,1.5204682374294878,1.4831617648635649,1.5608667392633302,1.6944405970390537,1.0,False,0.5845922100459616,Spearman
VDss,distribution,regression,descriptors,random,hgb,shap,60,0.6602464053333568,0.4624526194050827,0.8748454473084173,0.3173872221497461,0.3428591831836106,0.0,True,0.4373165936456197,0.3451722269409725,0.527165129531095,0.7239833968955,0.717468445310072,False,0.3559807225445212,Spearman
VDss,distribution,regression,descriptors,random,hgb,lime,60,0.4268124524543408,0.295161091465522,0.5888830734866474,0.3173872221497461,0.1094252303045947,0.0625,False,0.0228368855618696,0.0179501748671748,0.0272361559948132,0.0404061707940922,0.0539329244900419,True,0.3559807225445212,Spearman
VDss,distribution,regression,descriptors,random,hgb,random,60,0.3173872221497461,0.2223055890530681,0.4253643044225086,0.3173872221497461,0.0,,False,1.4693522149300753,1.4404964954186692,1.4997883707965476,1.5828738974435708,1.0,False,0.3559807225445212,Spearman
VDss,distribution,regression,descriptors,random,mlp,ig,60,0.4843564488402788,0.2791646699011108,0.743479176412188,0.186036120010552,0.2983203288297267,0.0,True,0.4111751491367752,0.0992093683123098,0.8528163846964056,2.753614973348743,0.5569286869740332,False,0.4721550557797273,Spearman
VDss,distribution,regression,descriptors,random,mlp,lime,60,0.4125173316283811,0.2762132002946641,0.5749754585652247,0.186036120010552,0.226481211617829,0.0,True,0.0149281788858968,0.0116822139255657,0.0178237271251292,0.0253925244533317,0.0556953859114261,True,0.4721550557797273,Spearman
VDss,distribution,regression,descriptors,random,mlp,random,60,0.186036120010552,0.1075340698439908,0.2805340833812765,0.186036120010552,0.0,,False,1.4535053546790104,1.41260692309124,1.4881017781777115,1.582698725789613,1.0,False,0.4721550557797273,Spearman
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,rf,shap,60,0.0019937490584833,-0.0297773166886335,0.0407375889133743,0.0041733029284334,-0.00217955386995,0.555,False,0.3961556545859446,0.3477298768401987,0.4385601781712719,0.5303985637115001,0.6480305979058364,False,0.5882352941176471,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,rf,lime,60,0.0235704242909335,0.0086969729438586,0.0405808423020569,0.0041733029284334,0.0193971213625001,0.0,True,1.0000000031162306,0.9999999999803748,1.0000000093863388,1.0000000376000713,0.0665392065214498,True,0.5882352941176471,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,rf,random,60,0.0041733029284334,-0.0042522535161319,0.0141056728653438,0.0041733029284334,2.168404344971009e-17,,False,1.4964155289778296,1.469471082841545,1.5220384603204282,1.5624477446253455,1.0,False,0.5882352941176471,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,hgb,shap,60,0.0993993884205841,0.0433038890934667,0.1685986258519485,0.0376697803457716,0.0617296080748124,0.005,True,0.514174788804153,0.4013604585341732,0.642446236748617,0.8964127456955107,0.7784732075098953,False,0.60518444666002,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,hgb,lime,60,0.0517269714046862,0.0176279583215051,0.1002233277770198,0.0376697803457716,0.0140571910589145,0.26,False,1.0430893295230297,0.9999999999912008,1.1292679885854848,1.5170719543629083,0.0594856615165878,True,0.60518444666002,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,hgb,random,60,0.0376697803457716,0.0062637434922747,0.0701345469679549,0.0376697803457716,0.0,,False,1.4640063974283724,1.4355883191870722,1.4885598862284006,1.5155308802414265,1.0,False,0.60518444666002,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,mlp,ig,60,0.1807945865723821,0.10769951686677,0.2752244279781976,0.0424899556570582,0.1383046309153238,0.0,True,0.2909217329081764,0.0953400510119166,0.6653336102592827,2.30972675790436,0.5408231411080028,False,0.6729810568295115,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,mlp,lime,60,0.0953115683462884,0.044852307666507,0.1524474157517155,0.0424899556570582,0.0528216126892301,0.0625,False,1.0000013749429704,0.9999999999974548,1.000004124384794,1.0000164939537295,0.0593298203500926,True,0.6729810568295115,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,scaffold,mlp,random,60,0.0424899556570582,0.0071057312811414,0.0866508131018943,0.0424899556570582,0.0,,False,1.4642197373642567,1.4362526692888,1.4929856375945276,1.5587336265866032,1.0,False,0.6729810568295115,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,rf,shap,60,-0.0437448889763964,-0.0709219515867756,-0.0085700319639711,-0.0024039173264368,-0.0413409716499595,1.0,False,0.4998378830667585,0.4182411894535304,0.580039736022749,0.7659364477488507,0.6405361541570146,False,0.6638176638176638,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,rf,lime,60,0.003033649419388,-0.0091056350625119,0.0142790148707203,-0.0024039173264368,0.0054375667458248,0.1,False,0.8856137398118622,0.7633913304824073,0.9754513574450772,1.0006332839826706,0.0713747649268513,True,0.6638176638176638,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,rf,random,60,-0.0024039173264368,-0.0094560057251866,0.0053856955226162,-0.0024039173264368,-1.734723475976807e-18,,False,1.4706661460550203,1.4368450843042595,1.5053743972778664,1.5775286078900477,1.0,False,0.6638176638176638,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,hgb,shap,60,0.0487731271865757,-0.0037130349266022,0.1157380836438904,-0.0048569713025149,0.0536300984890906,0.0225,True,0.6682205149880254,0.4584851863567227,0.9465632526485822,1.6791940613492733,0.7890728574309914,False,0.6663105413105413,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,hgb,lime,60,0.0343488759710615,0.0042375047954565,0.0736103720824937,-0.0048569713025149,0.0392058472735764,0.0075,True,1.2059441513489952,0.8328925528515222,1.7242273899118614,3.5366407761738565,0.0646966127544701,True,0.6663105413105413,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,hgb,random,60,-0.0048569713025149,-0.0175305501574189,0.0076455991560772,-0.0048569713025149,0.0,,False,1.4883471503915813,1.4523801322110172,1.5291506823811596,1.6469472253471331,1.0,False,0.6663105413105413,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,mlp,ig,60,0.2085696501864326,0.131487280867166,0.2844145812922053,0.00129799892505,0.2072716512613825,0.0,True,0.1025581242033505,0.078818818990585,0.1209484762751982,0.1571272782107324,0.556468478618238,False,0.6378205128205129,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,mlp,lime,60,0.0542668484979205,0.0090275584947731,0.1108236511796712,0.00129799892505,0.0529688495728704,0.0375,True,0.8648213672612064,0.7118130629855794,0.9684782701971532,0.9980953073118958,0.051890880649389,True,0.6378205128205129,AUROC
CYP2C9-Sub,metabolism,classification,descriptors,random,mlp,random,60,0.00129799892505,-0.0225697149750259,0.0294872993810309,0.00129799892505,0.0,,False,1.494133015093418,1.455972190001157,1.5302489455129156,1.6045339846313302,1.0,False,0.6378205128205129,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,rf,shap,60,0.1017569927503148,0.0752330893199714,0.1293793431435914,0.0188951949389219,0.0828617978113928,0.0,True,0.4720348445497594,0.2939916474680872,0.7837259026507993,2.038544846894739,0.7078552373077378,False,0.6502548656163114,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,rf,lime,60,0.0363071087879717,0.0242382691901333,0.0505444553377849,0.0188951949389219,0.0174119138490498,0.005,True,1.0000002619857655,0.9999999999775352,1.000000684684429,1.0000025361655145,0.0511572606090214,True,0.6502548656163114,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,rf,random,60,0.0188951949389219,0.0121327765449426,0.0250695314841989,0.0188951949389219,0.0,,False,1.4789698354392569,1.4421941401570493,1.5116896339769574,1.6305339137009078,1.0,False,0.6502548656163114,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,hgb,shap,60,0.3552528585048159,0.2841092978134835,0.4235899659537863,0.0612844628925502,0.2939683956122657,0.0,True,0.5314425016620784,0.3856181758377269,0.6990054099436226,1.0218750156497234,0.780808862650678,False,0.6574374420759963,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,hgb,lime,60,0.0970396148632097,0.0546344722745526,0.1487060401669263,0.0612844628925502,0.0357551519706595,0.0875,False,0.916666666664426,0.6666666666652148,0.99999999999772,0.9999999999978983,0.0529713363428959,True,0.6574374420759963,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,hgb,random,60,0.0612844628925502,0.0214132172973616,0.1036818489003747,0.0612844628925502,0.0,,False,1.4750974981587144,1.4505163394385912,1.5032083206912488,1.56188141949576,1.0,False,0.6574374420759963,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,mlp,ig,60,0.2366291713383462,0.1644155093282461,0.3062231654549637,0.0728313446044921,0.163797826733854,0.0,True,0.2812302348431568,0.084456748339865,0.6406948023426111,2.1910001050290666,0.5695324318102808,False,0.6338044485634846,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,mlp,lime,60,0.1136833732326825,0.05745132772045,0.1783884273635015,0.0728313446044921,0.0408520286281903,0.115,False,0.9166671686550204,0.749999999974972,1.000001506015607,1.0000060241625943,0.0599610534095588,True,0.6338044485634846,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,scaffold,mlp,random,60,0.0728313446044921,0.0199383721914556,0.1260179583728313,0.0728313446044921,0.0,,False,1.4485192682900412,1.418352740207727,1.477083955986973,1.5264258648682691,1.0,False,0.6338044485634846,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,rf,shap,60,0.120692492685289,0.0864668460843087,0.1515318893193181,0.0224019013790474,0.0982905913062415,0.0,True,0.602200832439847,0.3157308118641266,1.0010961083070036,1.95142736815984,0.7004092689700473,False,0.6909909909909909,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,rf,lime,60,0.0519958184332939,0.0375068636432302,0.0658057778803512,0.0224019013790474,0.0295939170542464,0.0,True,1.057779742225316,0.8658633494474988,1.2882949649664743,1.889170996476183,0.0620447096993412,True,0.6909909909909909,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,rf,random,60,0.0224019013790474,0.0151314883829964,0.0312226051175914,0.0224019013790474,-1.7347234759768068e-17,,False,1.4689408654823042,1.4429945830439224,1.4947059820249884,1.5349015602401943,1.0,False,0.6909909909909909,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,hgb,shap,60,0.3517683055680401,0.2614173041551961,0.4330080944926888,0.0465802410592729,0.3051880645087672,0.0,True,0.4017224831206485,0.2512845214201387,0.5942438266616512,1.0283179247111174,0.7742446962572684,False,0.6727477477477477,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,hgb,lime,60,0.1360964590751149,0.0755999660336832,0.2056484613763078,0.0465802410592729,0.0895162180158419,0.0,True,0.9856444194589692,0.7894602865012406,1.1975010611660155,1.8631325296593888,0.0564520826580607,True,0.6727477477477477,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,hgb,random,60,0.0465802410592729,0.0183552280813621,0.0835933164759836,0.0465802410592729,0.0,,False,1.4649627637590596,1.4270641175268943,1.5030322405927643,1.558360504849313,1.0,False,0.6727477477477477,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,mlp,ig,60,0.3797392745812734,0.2928336890455749,0.4694913656223151,0.0509357778562439,0.3288034967250294,0.0,True,0.4261642477175849,0.0771913647269137,0.927225237822171,2.139613067722209,0.5699704787801549,False,0.647072072072072,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,mlp,lime,60,0.1508507084515359,0.0917320337643226,0.2172701656238899,0.0509357778562439,0.0999149305952919,0.0025,True,0.900363318282606,0.7752246289064744,0.9775105569858912,1.0037933100773682,0.0571795371662196,True,0.647072072072072,AUROC
CYP3A4-Sub,metabolism,classification,descriptors,random,mlp,random,60,0.0509357778562439,0.016537985474699,0.0930001521358886,0.0509357778562439,0.0,,False,1.4982662394029067,1.4796440691984734,1.5169909737689968,1.560299931888553,1.0,False,0.647072072072072,AUROC
HalfLife,excretion,regression,descriptors,scaffold,rf,shap,60,0.2570569870837394,0.0806403682472534,0.546217719911443,0.0340516672330155,0.2230053198507238,0.0,True,0.1718877697858462,0.1149055095665309,0.240425393475441,0.3672791525424144,0.5419997998488487,False,0.4249076829803285,Spearman
HalfLife,excretion,regression,descriptors,scaffold,rf,lime,60,0.1611803379543736,0.0319372184082384,0.3750683422859791,0.0340516672330155,0.127128670721358,0.0225,True,0.0165726184486182,0.011316593024276,0.0235774283951695,0.0457921594344851,0.0644275215265153,True,0.4249076829803285,Spearman
HalfLife,excretion,regression,descriptors,scaffold,rf,random,60,0.0340516672330156,0.0203029611621734,0.0516819969739391,0.0340516672330155,6.938893903907228e-18,,False,1.4851139879252817,1.4644662934264432,1.50806404816498,1.5571642957106748,1.0,False,0.4249076829803285,Spearman
HalfLife,excretion,regression,descriptors,scaffold,hgb,shap,60,0.6012164723569773,0.4179818886572999,0.8439980727072081,0.1755518206035769,0.4256646517534004,0.0,True,0.4127257552734611,0.2933689262486697,0.5896683742461777,1.3192255317458474,0.7105859110637522,False,0.2413142551530948,Spearman
HalfLife,excretion,regression,descriptors,scaffold,hgb,lime,60,0.3156120262722017,0.188187018340207,0.5018712308979054,0.1755518206035769,0.1400602056686248,0.01,True,0.0514840589134541,0.0253340778118271,0.0864069650357788,0.1780319694866448,0.0491746994743443,True,0.2413142551530948,Spearman
HalfLife,excretion,regression,descriptors,scaffold,hgb,random,60,0.1755518206035769,0.1242738336481022,0.2489351338765282,0.1755518206035769,0.0,,False,1.4624487728885054,1.4424148637596887,1.4828823844317098,1.537814283780162,1.0,False,0.2413142551530948,Spearman
HalfLife,excretion,regression,descriptors,scaffold,mlp,ig,60,0.7579725059324927,0.5392798196931673,1.016087675064078,0.2163491510430402,0.5416233548894523,0.0,True,0.1120088585547153,0.0721446210763345,0.1689533318093877,0.4005525380168421,0.5546896763934204,False,0.5126578777393634,Spearman
HalfLife,excretion,regression,descriptors,scaffold,mlp,lime,60,0.3885074705638141,0.2780982195975573,0.5158719586497075,0.2163491510430402,0.1721583195207738,0.0,True,0.0133474434988043,0.0086795875442861,0.0197439682571292,0.0458607768721582,0.0502064376768431,True,0.5126578777393634,Spearman
HalfLife,excretion,regression,descriptors,scaffold,mlp,random,60,0.2163491510430402,0.1525548271259241,0.2809152016155228,0.2163491510430402,0.0,,False,1.5092736656716743,1.4819217481822056,1.5421924579865895,1.620426164306326,1.0,False,0.5126578777393634,Spearman
HalfLife,excretion,regression,descriptors,random,rf,shap,60,0.5011344969345245,0.2857910802774497,0.7546739224756103,0.0952208530262023,0.4059136439083222,0.0,True,1.656309285566891,0.2226888130769058,4.386060312294306,16.607727953341925,0.4741643445312732,True,0.373251949798465,Spearman
HalfLife,excretion,regression,descriptors,random,rf,lime,60,0.2411736825733787,0.0921059651015724,0.415118831482315,0.0952208530262023,0.1459528295471764,0.0,True,0.1457185019905786,0.0285470033940225,0.3563131706774047,1.2783338672957374,0.0506419982744339,True,0.373251949798465,Spearman
