mol_idx,bit,IG_auc,IG_faith,grad_auc,grad_faith,grad*input_auc,grad*input_faith,smoothgrad_auc,smoothgrad_faith,occlusion_auc,occlusion_faith,random_auc,random_faith
35,139,0.25,0.5661064074374735,0.25,0.5661064074374735,0.25,0.5661064074374735,0.1875,0.5688562975265086,0.0,0.56711126336207,0.6875,0.3943624844153722
36,80,1.0,-0.06362253427505493,0.8571428571428571,-0.13156060377756754,0.8571428571428572,-0.13156060377756754,0.8571428571428572,-0.13156060377756754,0.5714285714285714,-0.15957975387573242,0.7142857142857143,0.09380882978439331
36,33,0.5333333333333333,0.0019539992014567056,0.3333333333333333,0.0019539992014567056,0.6,0.05776160955429077,0.4666666666666666,0.0019539992014567056,0.8,-0.08862622578938802,0.39999999999999997,0.0020629564921061196
36,807,0.3333333333333333,0.27012717723846436,0.6666666666666667,0.09175111850102742,0.5,0.09175111850102742,0.6666666666666667,0.09175111850102742,0.5833333333333334,0.6253595699866613,0.5,-0.08910457293192546
36,650,0.0,0.2527473208804925,0.4285714285714286,0.27472813008353114,0.0,0.2527473208804925,0.2857142857142857,0.27472813008353114,0.2857142857142857,0.013213708996772766,0.4285714285714286,0.23678267002105713
36,893,0.0,-0.04519358277320862,0.5714285714285714,0.23272663510094085,0.4285714285714286,0.05435372143983841,0.7142857142857143,0.23272663510094085,0.5714285714285714,0.07990621620168288,0.2857142857142857,-0.16815550128618875
36,114,0.8571428571428572,0.1479392633077623,0.4285714285714286,0.16631644335575402,0.5714285714285714,0.022233689824740093,0.4285714285714286,0.16631644335575402,0.7142857142857143,-0.24953588346640268,0.4285714285714286,0.022233689824740093
36,1017,0.4285714285714286,0.28447237259630737,0.4285714285714286,0.3621363367613715,0.7142857142857143,0.28447237259630737,0.1428571428571429,0.3621363367613715,0.5714285714285714,0.36229058218183735,0.0,0.2785275336354971
36,392,0.33333333333333337,0.16071320300468037,0.16666666666666663,0.1756443076301366,0.16666666666666663,-0.026936451594034832,0.16666666666666663,0.1756443076301366,0.16666666666666663,0.057444960023834334,0.5833333333333334,-0.21817006667455038
36,913,1.0,0.07690736513541196,0.8571428571428571,0.08543584651003282,1.0,0.03903635839621226,0.8571428571428572,0.08543584651003282,0.2857142857142857,0.01671972587549438,0.8571428571428572,0.004636742174625397
37,80,0.8333333333333334,0.2485229472319285,0.6666666666666667,0.07484185695648193,0.6666666666666667,0.07484185695648193,0.6666666666666667,0.07484185695648193,1.0,0.1867936650911967,0.5,-0.003727396329243978
37,807,0.8333333333333334,-0.011707832415898642,0.8333333333333334,-0.011707832415898642,0.8333333333333334,-0.011707832415898642,0.8333333333333334,-0.011707832415898642,0.6666666666666667,-0.20359784364700317,0.33333333333333337,-0.10398499170939128
37,1,1.0,0.07770156487822533,1.0,0.07770156487822533,1.0,0.07302429030338924,1.0,0.07770156487822533,0.5,-0.24556028097867966,0.8333333333333334,0.016266509890556335
37,659,0.08333333333333333,-0.2089000145594279,0.08333333333333333,-0.17348925272623697,0.16666666666666666,-0.2089000145594279,0.08333333333333333,-0.17348925272623697,0.5833333333333334,-0.10708842674891154,0.8333333333333333,0.15222875277201334
37,342,0.5,0.09907315174738567,0.5,0.10341451674078901,0.5,0.09907315174738567,0.5,0.10341451674078901,0.16666666666666663,0.10341451674078901,0.6666666666666667,-0.08073818186918895
37,85,0.0,0.28487040971716243,0.0,0.28487040971716243,0.0,0.28487040971716243,0.0,0.28487040971716243,0.16666666666666663,0.29118642024695873,0.5,-0.06010024746259054
37,914,0.16666666666666663,0.041659289970993996,0.16666666666666663,0.04745787816743056,0.0,0.041659289970993996,0.16666666666666663,0.04745787816743056,0.33333333333333337,-0.03019067645072937,0.6666666666666667,0.03569327170650164
37,268,0.0,0.03235831561808785,0.16666666666666663,0.033918733964431645,0.0,0.03235831561808785,0.33333333333333337,0.033918733964431645,0.16666666666666663,-0.051615145057439804,0.8333333333333334,-0.03943351532022158
37,1022,0.5,0.016396169395496447,0.5,0.017783269121233996,0.5,0.016396169395496447,0.5,0.018741829466307536,0.16666666666666663,-0.08201186917722225,0.0,-0.029983046775062878
38,80,0.9375,0.30933184425036114,0.4375,0.0469734271367391,0.625,0.0469734271367391,0.4375,0.03795661528905233,0.875,0.36165034770965576,0.25,-0.004793405532836914
38,33,0.4375,0.2860667904218038,0.375,0.060720364252726235,0.625,0.25619441270828247,0.25,0.024441063404083252,0.5,0.18223163485527039,0.5,-0.04270253578821818
38,807,0.6666666666666667,0.10355919599533081,0.8888888888888888,0.3786623378594716,0.8888888888888888,0.2676604390144348,0.8888888888888888,0.3786623378594716,0.6666666666666667,0.3228600025177002,0.7777777777777778,-0.002995610237121582
38,650,0.0,0.5357196082671484,0.375,0.5560365269581476,0.0625,0.5357196082671484,0.4375,0.5606624707579613,0.75,0.29014503955841064,0.3125,0.03277162710825602
38,893,0.11111111111111116,0.7702723347271482,0.2222222222222222,0.7981062595790718,0.11111111111111116,0.7981441014174683,0.33333333333333337,0.7981322793154201,0.5555555555555556,0.7981441014174683,0.4444444444444444,0.31686178346474964
38,294,0.5,0.2622955720871687,0.125,0.239870335906744,0.5,0.2655662205070257,0.1875,0.28290342912077904,0.1875,-0.10195096333821614,0.1875,0.1552841067314148
38,695,0.5555555555555556,0.4877878396849458,0.7777777777777778,0.44039424881339073,0.4444444444444444,0.4811194158003976,0.6666666666666667,0.45841816572162014,0.5555555555555556,0.4957665720721707,0.11111111111111116,0.42869189629952115
38,147,0.33333333333333337,0.5160027599583069,0.7777777777777778,0.5273469455229739,0.5555555555555556,0.5286437705314407,0.7777777777777778,0.5273469455229739,0.5555555555555556,0.5286437705314407,0.8888888888888888,0.28774917125701904
38,881,1.0,0.22878234647214413,1.0,0.22878234647214413,1.0,0.22200578777119517,1.0,0.22885508055333048,0.8888888888888888,0.2300294426192219,0.33333333333333337,0.20069570963581404
38,725,0.2222222222222222,-0.030381972591082256,0.2222222222222222,0.13493717461824417,0.2222222222222222,-0.03930305937925974,0.2222222222222222,0.08187708755334218,0.5555555555555556,0.2181318203608195,0.0,0.09186568856239319
38,473,0.4444444444444444,0.09808410968010624,0.5555555555555556,0.09808410968010624,0.4444444444444444,0.09808410968010624,0.7777777777777778,0.09666856036831935,0.2222222222222222,0.09672859590500593,0.4444444444444444,0.009696361919244131
38,979,0.0,0.12184739376728733,0.0,0.17450333887245506,0.0,0.14003878505900502,0.0,0.16926016813764969,0.2222222222222222,0.1802721528414016,1.0,-0.049484034379323326
38,815,0.2222222222222222,0.1234015328809619,0.33333333333333337,0.16490927574341185,0.2222222222222222,0.13643069676860856,0.4444444444444444,0.16687864716125964,0.4444444444444444,0.16776418418157846,0.33333333333333337,0.12131663750430259
38,713,0.7777777777777778,0.09442350383809146,0.7777777777777778,0.09943502635966676,0.8888888888888888,0.10012107579677831,0.8888888888888888,0.10012107579677831,0.8888888888888888,0.023467616158692788,0.6666666666666667,0.005426393200953801
38,401,0.8888888888888888,0.1031142237285773,1.0,0.11385203897953033,0.7777777777777778,0.09934213322897752,1.0,0.11416469160273361,0.8888888888888888,0.11821357411584661,0.4444444444444444,0.06748087145388126
38,214,0.6666666666666667,0.09560138306308848,0.5555555555555556,0.09551217891081858,0.6666666666666667,0.09551217891081858,0.5555555555555556,0.09633141448527265,0.5555555555555556,0.08765050202297668,0.6666666666666667,0.05084695170323054
38,698,0.6666666666666667,0.05786887925811849,0.6666666666666667,0.05785357376832204,0.7777777777777778,0.05786823370848045,0.5555555555555556,0.05785357376832204,0.5555555555555556,0.017414035205244243,0.11111111111111116,0.011581289931200445
39,80,0.9870967741935484,-1.1920928955078125e-07,0.9096774193548387,-3.9736429850260414e-08,0.9096774193548387,3.9736429850260414e-08,0.9096774193548387,3.9736429850260414e-08,0.30967741935483867,2.1060307820638022e-06,0.2645161290322581,-7.947285970052083e-08
39,33,0.05882352941176472,7.947285970052084e-07,0.11764705882352944,-8.344650268554688e-07,0.1470588235294118,-8.344650268554688e-07,0.11764705882352944,1.8278757731119792e-06,1.0,2.4239222208658853e-06,0.5735294117647058,-1.152356465657552e-06
39,807,0.11428571428571432,0.4639133500556151,0.8285714285714285,0.4501052051782608,0.7714285714285715,0.3728969320654869,0.6571428571428571,0.3189231852690379,0.9999999999999999,0.5145798201362292,0.5428571428571429,0.4853357548515002
39,650,0.0,0.4509825774778922,0.9428571428571428,0.5809358073553691,0.8857142857142858,0.5832954002544284,0.9142857142857143,0.5805275967189422,0.9714285714285714,0.5809109157028919,0.5142857142857142,0.368256617958347
39,893,0.0,0.3496715446332625,0.7428571428571429,0.3638091878904864,0.17142857142857137,0.3633550099087491,0.6,0.3632972570251998,0.9714285714285714,0.3616767099980886,0.4,0.2759242275884996
39,294,0.08823529411764708,-2.3682912190755207e-05,0.20588235294117652,-2.2490819295247395e-05,0.23529411764705888,-2.1537144978841145e-05,0.20588235294117652,-1.2000401814778646e-05,1.0,0.0012720425923665364,0.19117647058823528,-2.9047330220540363e-05
39,695,0.1428571428571429,0.07887352127484822,1.0,0.07653330507067342,0.9428571428571428,0.07735275739105418,0.9714285714285714,0.07458516559563577,0.9428571428571428,0.060397274481753506,0.6571428571428571,0.07462253565123926
39,147,0.02857142857142858,0.26853208771596354,0.8571428571428572,0.3081815345212817,0.8571428571428571,0.31057669905324775,0.8571428571428572,0.301872609804074,0.9428571428571428,0.2615012762447198,0.5428571428571429,0.13112919529279074
39,887,1.0,0.0002130270004272461,0.9259259259259258,3.353754679361979e-05,0.897119341563786,0.0002821485201517741,0.9135802469135802,0.00022464990615844727,0.016460905349794237,0.010650813579559326,0.6049382716049383,2.6027361551920574e-05
39,794,0.20588235294117652,3.3855438232421875e-05,0.3529411764705882,4.23590342203776e-05,0.4117647058823529,4.3272972106933594e-05,0.32352941176470584,-6.1194101969401044e-06,0.08823529411764708,0.02711331844329834,0.6617647058823529,3.39349110921224e-05
39,591,0.1470588235294118,0.0017811059951782227,0.32352941176470584,0.00016031662623087564,0.32352941176470584,0.00016031662623087564,0.2941176470588235,0.0019024213155110676,0.7941176470588236,0.17058366537094116,0.8823529411764707,0.00029138724009195965
39,13,0.9428571428571428,0.003491613271762617,0.3142857142857143,-0.01006350371365746,0.3142857142857143,-0.01006350371365746,0.22857142857142854,-0.0023649721406400204,0.05714285714285716,0.00024365265077600876,0.4571428571428572,-0.004941506776958704
39,540,0.9428571428571428,0.6420203858882209,0.34285714285714286,0.6364164999201117,0.9714285714285714,0.6401033100555651,0.6285714285714286,0.637263055590059,0.9714285714285714,0.641176391048551,0.5142857142857142,0.48852489081521827
39,420,0.32352941176470584,0.3120294859011968,0.20588235294117652,0.3290741443634033,0.23529411764705888,0.32979942361513775,0.2647058823529411,0.39245660106341046,0.8529411764705882,0.7413530761841685,0.5735294117647058,0.14012910922368368
39,119,1.0,0.5124017549678683,0.5919732441471571,0.5422974172979593,0.5083612040133779,0.6515169095170373,0.5819397993311037,0.5303048038234314,0.48494983277591974,0.6858682563373198,0.49498327759197325,0.3596812958518664
39,362,0.9142857142857144,0.020393427506213868,1.0,0.020378750309153777,0.9142857142857144,0.02038474104743197,1.0,0.020350655904015486,1.0,0.02037532148684325,0.05714285714285716,0.013985201871643463
39,243,0.8285714285714285,0.4899171528104489,0.6,0.4926648459950229,0.6571428571428571,0.4941165890195407,0.34285714285714286,0.49268018683991005,0.11428571428571432,0.4942303187832901,0.7714285714285715,0.43415634023646515
40,80,0.875,0.06837632258733113,0.75,-0.03062548240025838,0.75,-0.03062548240025838,0.75,-0.03062548240025838,0.75,-0.030070900917053223,0.41666666666666663,0.015874922275543213
40,807,0.0,-0.03713715076446533,0.0,0.335566113392512,0.0,0.335566113392512,0.0,0.33556613326072693,0.8571428571428572,0.38040990630785626,0.4285714285714286,0.055583298206329346
40,881,1.0,0.049366273606816925,1.0,0.04936627298593521,1.0,0.04936627298593521,1.0,0.049366273606816925,0.6666666666666667,-0.09221562991539638,0.4444444444444444,-0.009507675965627035
40,222,0.0,0.17681092023849487,0.0,0.17681092023849487,0.0,0.17681092023849487,0.0,0.17681092023849487,0.8571428571428572,0.21923266847928366,0.47619047619047616,0.1353227992852529
40,473,0.4285714285714286,-0.05749401946862539,0.4285714285714286,-0.05749404430389404,0.4285714285714286,-0.05749404430389404,0.4285714285714286,-0.0574940542380015,0.8571428571428571,-0.04690942664941152,0.19047619047619047,0.0051982055107752485
40,251,1.0,0.003039820119738579,1.0,0.003039820119738579,0.6666666666666667,0.0024385004847620926,1.0,0.003039820119738579,0.6666666666666667,-0.053868042305111885,1.0,0.003039820430179437
40,927,0.8571428571428572,0.02075681567657739,0.8571428571428572,0.02075681567657739,0.8571428571428572,0.02075681567657739,0.8571428571428572,0.020756814745254815,0.4285714285714286,-0.06717657608290513,0.7142857142857142,0.006460098549723625
41,80,1.0,0.18434518575668335,0.75,-0.17597085237503052,1.0,0.18434518575668335,0.75,-0.17597085237503052,1.0,0.18434518575668335,0.75,0.1806183159351349
41,807,0.75,-0.02864736318588257,1.0,0.13433011372884116,0.75,0.004682858784993489,1.0,0.13433011372884116,0.75,-0.22770777344703674,0.0,-0.0006488263607025146
41,650,0.0,0.2678786205748717,0.25,0.428336214274168,0.0,0.2678786205748717,0.25,0.428336214274168,0.5,0.4041554108262062,0.5,0.2203487902879715
41,893,0.0,0.028577592223882675,0.25,0.047379389172419906,0.0,0.028577592223882675,0.25,0.047379389172419906,0.0,-0.5124589204788208,0.5,-0.5124589204788208
41,147,0.5,0.07695407195327182,0.5,0.0837884727710237,0.5,0.07695407195327182,0.5,0.0837884727710237,0.0,-0.19778552278876305,0.25,-0.13530695935090384
41,728,1.0,0.3844192698597908,0.0,0.029105141758918762,1.0,0.3844192698597908,0.0,0.029105141758918762,1.0,0.37349888558189076,0.25,-0.08737893402576447
41,251,0.5,-0.022541860739390056,0.0,-0.08241444329420726,0.5,-0.022541860739390056,0.0,-0.022541860739390056,0.75,-0.21064761777718863,1.0,0.09731638431549072
41,140,0.25,0.0018483710397655766,0.5,0.008324717016269764,0.25,0.0018483710397655766,0.5,0.008324717016269764,0.5,-0.08753305518378814,0.5,-0.004003577244778474
42,33,0.6666666666666667,0.16391666730244955,0.2222222222222222,0.010887841383616129,0.6666666666666667,-0.0922326644261678,0.33333333333333337,0.030898869037628174,0.8333333333333334,-0.0032706459363301596,0.5,0.1571387549241384
42,807,0.9285714285714285,0.44437678654988605,1.0,0.48235713442166644,1.0,0.48235713442166644,1.0,0.48235713442166644,0.5714285714285714,0.5482714176177979,0.6428571428571428,0.3639871080716451
42,650,0.0,0.6111533927420775,0.375,0.5885565479596456,0.25,0.5817617774009705,0.375,0.5817617774009705,1.0,0.588394987086455,0.875,0.549632174273332
42,893,0.0,0.6733281421087062,0.25,0.6724584812618559,0.0,0.6657428950420581,0.0,0.6724584812618559,0.625,0.6747019657486817,0.625,-0.0920408566792806
42,1,1.0,0.10799789614975452,1.0,0.10816137244304021,1.0,0.10653144035798807,1.0,0.10816137244304021,0.75,-0.10021812220414479,0.625,-0.22023477156956991
42,695,0.5,0.5074803542035321,0.75,0.5003292647500833,0.375,0.5006598314891259,0.625,0.5174436117522418,0.625,0.5176837995337943,1.0,0.17486889163653055
42,342,0.125,0.407050263757507,0.125,0.29072894155979156,0.0,0.28141016761461896,0.0,0.35909931858380634,0.625,0.4172727083787322,0.125,0.41786108321199816
42,283,0.4285714285714286,0.09169382391216156,0.4285714285714286,0.09170537070652547,0.5714285714285714,0.09169382391216156,0.4285714285714286,0.08979391012932562,0.2857142857142857,0.08834444017459948,0.7142857142857142,0.07352810849746068
42,1017,0.625,0.4420727112640937,0.125,0.5155524850900596,0.25,0.4420727112640937,0.125,0.5155524850900596,0.25,0.5157093689491982,0.5,0.5155524850900596
42,1022,0.25,0.18541654602934918,0.25,0.18866796973452438,0.25,0.15929381735622883,0.25,0.18866796973452438,0.25,0.1897976503581352,0.375,0.17793195073803267
42,69,0.125,0.005805935612893147,0.625,0.005806383736433496,0.25,0.0053502582237949054,0.625,0.005806383736433496,0.0,-0.08273675960178177,0.75,0.005442178831193208
42,585,1.0,0.21795406395705186,0.9285714285714286,0.2179564059968584,0.7142857142857143,0.20851781444313625,0.8571428571428572,0.21793313168624687,0.9285714285714285,0.2179564059968584,0.2142857142857143,-0.1782079537709554
43,80,0.888888888888889,0.21975354353586832,0.5,-0.019078532854715984,0.5,0.05339656273523966,0.2222222222222222,-0.032013654708862305,0.7777777777777779,0.14730457464853922,0.6666666666666667,0.17646296819051108
43,33,0.28571428571428575,0.3227187941471736,0.07142857142857145,-0.01819409926732381,0.7142857142857143,0.23559928933779398,0.07142857142857145,-0.01819409926732381,0.35714285714285715,0.009884874025980631,0.5714285714285714,-0.020025750001271565
43,807,0.625,0.03140801191329956,1.0,0.24925563732783,1.0,0.24925563732783,1.0,0.24925563732783,0.875,0.527093139787515,0.375,0.4904329180717468
43,650,0.0,0.04808932542800903,0.125,0.4793274427453677,0.0,0.04808932542800903,0.125,0.18669534722963968,0.75,0.7686328918983539,0.0,-0.051179349422454834
43,893,0.0,0.3638933648665746,0.25,0.5630108742043376,0.125,0.2923919012149175,0.125,0.5698927775132082,0.75,0.5689621767572438,0.625,0.20205106337865195
43,294,0.75,0.12614245836933455,0.375,0.07630084206660588,0.625,0.09813998204966386,0.375,0.06809479246536891,0.5,-0.5217247953017553,0.125,-0.26214416325092316
43,695,0.2857142857142857,0.3981284420005977,0.6428571428571428,0.41786692291498184,0.2142857142857143,0.32994686998426914,0.5714285714285714,0.41786692291498184,0.7142857142857143,0.4436591373135646,0.4285714285714286,0.1322320600350698
43,147,0.125,0.24100618809461594,0.625,0.3988785234590371,0.25,0.23256891841689745,0.5,0.4096914262821277,0.875,0.4139748426775138,0.875,0.21890207628409067
43,1017,0.625,0.10334214630226295,0.25,0.12842314692291742,0.5,0.0967512521892786,0.25,0.12823952548205853,0.375,0.12682187603786588,1.0,0.08748840168118477
43,13,0.9285714285714286,0.15600363304838538,0.28571428571428575,0.16193883990248045,0.5,0.1347798497105638,0.1428571428571429,0.16193883990248045,0.7142857142857142,0.17061359256816408,0.5714285714285714,0.08090219708780448
43,214,0.375,0.1387350991523514,0.125,0.1220764306684335,0.125,0.11554897793879111,0.125,0.1290648557866613,0.5,0.13884250497600684,0.75,0.10725960570077102
43,11,0.5,0.03961773069264988,1.0,0.05298600869718939,0.5,0.031526087783277035,0.75,0.03181241435231641,1.0,0.052016056569603585,1.0,0.05313073996997749
44,80,0.6666666666666667,-0.0027448534965515137,0.6666666666666667,-0.0027448534965515137,0.6666666666666667,-0.0027448534965515137,0.6666666666666667,-0.0027448534965515137,0.5,0.09090971946716309,0.5,0.040181875228881836
44,33,0.5,0.4569048223396142,0.0,0.4569048223396142,0.5,0.4569048223396142,0.0,0.4569048223396142,0.16666666666666663,0.4569048223396142,1.0,0.24894537776708603
44,1,1.0,-0.010263467828432718,1.0,-0.010263467828432718,1.0,-0.010263467828432718,1.0,-0.010263467828432718,0.0,-0.14286274214585623,0.09999999999999998,-0.16736645996570587
44,659,0.0,-0.056097449734807014,0.0,-0.0529443280150493,0.0,-0.056097449734807014,0.0,-0.0529443280150493,0.33333333333333337,-0.17736394641300043,0.0,-0.007125526045759519
44,283,0.5,0.15792543962985897,0.16666666666666663,0.15792543962985897,0.5,0.15745718606437245,0.16666666666666663,0.15792543962985897,0.0,0.15792543962985897,1.0,-0.06702218949794769
44,728,1.0,0.4493858603139718,0.4,-9.51687494913737e-06,0.8,0.007191081841786702,0.4,-9.51687494913737e-06,1.0,0.4493858603139718,0.6,0.1006660262743632
44,85,0.0,0.08799727230022351,0.0,0.08799727230022351,0.0,0.0681904877225558,0.0,0.08573506120592356,0.0,-0.16307519127925238,0.6666666666666667,0.03741000096003214
44,432,0.8333333333333334,0.45199491903258604,0.6666666666666667,0.4518624869330476,0.6666666666666667,0.4518624869330476,0.8333333333333334,0.45199491903258604,0.8333333333333334,0.45199491903258604,1.0,0.4427015593197818
44,190,0.4,0.44077398752172786,0.09999999999999998,0.41280832638343173,0.4,0.16409568736950556,0.09999999999999998,0.41280832638343173,0.6,0.44077398752172786,0.09999999999999998,0.3468477874994278
44,844,0.6666666666666667,2.8431476292685904e-05,0.6666666666666667,2.8431476292685904e-05,0.6666666666666667,2.8431476292685904e-05,0.6666666666666667,2.8431476292685904e-05,0.16666666666666663,-0.04499209892189052,1.0,-0.0002994502550185037
45,1,1.0,0.03313831488291422,1.0,0.03313831488291422,1.0,0.03313831488291422,1.0,0.03313830494880676,0.0,-0.09848926961421967,0.75,0.02733147144317627
45,659,0.0,-0.018541932106018066,0.0,-0.018541932106018066,0.0,-0.018541932106018066,0.0,-0.018541971842447918,1.0,0.12817110617955527,0.75,0.12817110617955527
45,914,0.0,0.09162851329892874,0.0,0.09162851826598246,0.0,0.09162851826598246,0.0,0.09162851329892874,0.0,0.09162851826598246,0.5,0.06975415349006653
46,33,0.5,0.1931774914264679,0.5,0.1931774914264679,0.5,0.1931774914264679,0.5,0.1931774914264679,1.0,0.20554977655410767,1.0,0.20554977655410767
46,807,0.33333333333333337,0.02351220448811849,0.5,0.22823500633239746,0.33333333333333337,0.02351220448811849,0.5,0.27726107835769653,0.8333333333333334,0.35320120056470233,0.33333333333333337,0.10304790735244751
46,650,0.0,0.23977299531300864,0.25,0.7556859826048216,0.0,0.0430835485458374,0.0,0.4300755833586057,0.75,0.7483764439821243,0.25,0.23977299531300864
46,893,0.0,0.05444862941900889,0.25,0.556715847691521,0.0,0.10203772721191247,0.25,0.556715847691521,0.5,0.556715847691521,1.0,0.23121915260950723
46,128,0.75,0.24564181578656039,0.75,0.24564181578656039,0.75,0.24564181578656039,0.75,0.24564181578656039,0.75,0.24564181578656039,0.0,0.05023122578859329
46,1017,1.0,0.04010112086931864,0.5,0.17442833065676192,1.0,0.04010112086931864,0.5,0.17442833065676192,0.0,0.17317939906691512,0.5,0.13397169369272888
47,80,1.0,0.10706597566604614,1.0,0.10706597566604614,1.0,0.10706597566604614,1.0,0.10706597566604614,0.33333333333333337,-0.1467037796974182,0.0,-0.04231017827987671
47,33,0.33333333333333337,0.15463167428970337,0.0,0.15463167428970337,0.6666666666666667,0.15463167428970337,0.0,0.15463167428970337,0.0,-0.25400426983833313,0.0,0.15463167428970337
47,659,0.0,-0.0036415159702301025,0.33333333333333337,-0.0036415159702301025,0.33333333333333337,-0.0036415159702301025,0.33333333333333337,-0.0036415159702301025,0.6666666666666667,0.244150310754776,0.6666666666666667,-0.0036415159702301025
47,116,0.33333333333333337,0.011386373080313206,0.6666666666666667,0.011386373080313206,0.33333333333333337,0.011386373080313206,1.0,0.011731608770787716,0.33333333333333337,-0.03722299635410309,0.0,0.011386373080313206
47,85,0.0,0.13535580039024353,0.0,0.1845102533698082,0.33333333333333337,0.13535580039024353,0.0,0.1845102533698082,0.33333333333333337,0.1845102533698082,0.0,0.13535580039024353
48,807,1.0,0.24255075057347616,1.0,0.24255075057347616,1.0,0.24255075057347616,1.0,0.24255075057347616,1.0,0.24255075057347616,0.08333333333333331,-0.04977999130884806
48,147,0.6666666666666667,0.13654329922671118,0.33333333333333337,0.13654329922671118,0.6666666666666667,0.13654329922671118,0.33333333333333337,0.13654329736406604,0.0,0.13654329922671118,0.9166666666666667,-0.013588480651378632
48,674,0.6666666666666667,0.05413959423700968,0.6666666666666667,0.05413959423700968,0.33333333333333337,0.05413959423700968,0.6666666666666667,0.05413959423700968,0.6666666666666667,0.350913405418396,0.5,0.05041573445002238
48,360,0.0,0.12396570046742757,0.0,0.12396570046742757,0.0,0.12396570046742757,0.0,0.12396570046742757,1.0,0.25828588008880615,0.8333333333333334,0.07399968306223552
48,803,0.33333333333333337,0.01814679530313394,0.33333333333333337,0.01814679530313394,0.33333333333333337,0.01814679530313394,0.33333333333333337,0.01814679530313394,0.33333333333333337,-0.06857044373949368,0.8333333333333334,0.00239618339886268
48,140,0.6666666666666667,0.06867848887729149,0.33333333333333337,0.06867848887729149,0.6666666666666667,0.06867848887729149,0.33333333333333337,0.06867848887729149,0.6666666666666667,0.06867848887729149,0.16666666666666663,0.060244801764686905
48,790,0.0,0.29577646652857464,0.0,0.29577646652857464,0.0,0.29577646652857464,0.0,0.29577646652857464,1.0,0.3036587635676066,0.8333333333333334,0.2888291875521342
49,80,0.7142857142857143,0.49955665568510693,0.6071428571428572,0.1369417111078898,0.7142857142857143,0.4995567053556442,0.6071428571428571,0.1369417111078898,1.0,0.6127117772897085,0.5,0.02952619393666585
49,33,0.4285714285714286,0.5761059009625266,0.14285714285714285,0.4976593628525734,0.42857142857142855,0.5183117845250914,0.2857142857142857,0.5761059263410667,0.6428571428571428,0.7615159914421383,0.7142857142857142,0.25658974548180896
49,807,0.0,-0.5254904429117838,0.0,-0.5039229393005371,0.0,-0.5253746509552002,0.0,-0.5050819118817648,0.0714285714285714,-0.5029815634091696,0.25,0.11527647078037262
49,650,0.0,0.5054630363980929,0.16666666666666663,0.34512070814768475,0.0,0.34512070814768475,0.14583333333333331,0.4115835825602214,0.33333333333333337,0.7418091547054549,0.5208333333333333,0.6577762005229791
49,1,0.8571428571428571,0.3735027363630555,0.2857142857142857,0.34896246778468293,0.5714285714285714,0.32154882575074833,0.2142857142857143,0.3492986783385277,0.9285714285714286,0.37652258230567287,0.3928571428571429,-0.008255223433176676
49,695,0.4285714285714286,0.39334363988867455,0.5714285714285714,0.3933215230232842,0.7142857142857143,0.3933215230232842,0.4642857142857143,0.39313688552283566,0.5714285714285714,0.3933615992085038,0.7857142857142856,0.22784321755170822
49,473,1.0,0.00210628074031168,1.0,0.002082012293006604,1.0,0.0021234577094825604,1.0,0.0021234577094825604,0.0,-0.04532215131136278,0.39285714285714285,0.0011242942806954186
49,227,0.0,0.0030548123084525405,0.0,0.002919292848673649,0.0,0.002805916626433221,0.0,0.002922141065937467,0.1428571428571429,-0.03805611476612588,0.6071428571428572,-0.0032818871938313046
49,118,0.7142857142857143,0.0031235005381571542,0.1428571428571429,0.003125792603344261,0.5714285714285714,0.003126282526340655,0.1428571428571429,0.003125792603344261,0.1428571428571429,0.0031252490206294206,0.5,0.0031118692902557163
49,692,0.4285714285714286,0.22217334806915098,0.32142857142857145,0.2220022022980261,0.5357142857142857,0.2221733419916344,0.4285714285714286,0.222002202298026,0.1428571428571429,-0.28071285663948703,0.3928571428571429,0.19327482503528395
49,452,0.0,0.01416308968206031,0.041666666666666685,0.01412322928573174,0.0,0.01412322928573174,0.16666666666666663,0.01412322928573174,0.25,-0.03886731284841391,0.375,0.014145715453196317
50,80,0.6666666666666667,0.38460618257522583,0.16666666666666663,0.06462929646174113,0.08333333333333331,0.06462929646174113,0.16666666666666663,0.06462929646174113,0.8333333333333334,0.38460618257522583,1.0,0.00044786930084228516
50,33,0.2857142857142857,0.4467358986536662,0.0,0.3867781360944112,0.2857142857142857,0.479064683119456,0.1428571428571429,0.3867781360944112,0.4285714285714286,0.4467358986536662,0.1428571428571429,0.3867781360944112
50,807,0.25,0.015464762846628824,0.9166666666666667,0.4101586143175761,0.5833333333333334,0.3727928400039673,0.9166666666666667,0.4101586143175761,0.8333333333333334,0.3940671682357788,0.5,0.12263234456380208
50,650,0.0,0.43592214584350586,0.4285714285714286,0.8334200456738472,0.0,0.7353580469886462,0.4285714285714286,0.7353580469886462,0.7142857142857143,0.8334200456738472,0.8571428571428572,0.3097951610883077
50,893,0.0,0.7276565975820025,0.0,0.7129828327645858,0.0,0.7276565975820025,0.1428571428571429,0.7276565975820025,0.7142857142857143,0.7334505447361153,0.5714285714285714,0.25749005873998004
50,1,1.0,0.29110658665498096,0.8571428571428572,0.27961295284330845,1.0,0.29110658665498096,0.8571428571428572,0.27961295284330845,1.0,0.29110658665498096,0.5714285714285714,0.0661644587914149
