faith,faithful,consensus,conf,margin,knn_dist,attr_l2,attr_entropy
0.8711901704470316,1,0.6611764705882354,0.9363081,0.8726162,184.78050995564666,0.28858937744803476,3.3094496609991935
0.7637209097544352,1,0.6890921752808619,0.95709157,0.91418314,163.3891330138344,0.2875708588193474,3.3267363081484924
0.5326117277145386,1,0.4623769507803121,0.5566927,0.11338541,180.1404558186244,0.28706999042263903,3.3417630040572686
-0.028018732865651447,0,0.38285714285714284,0.9568312,0.9136624,165.05853574075152,0.2869007180657564,3.3690323315632353
0.7336201270421346,1,0.489171668667467,0.75595546,0.5119109,178.00348006901098,0.29204959792892066,3.3118978989323966
0.8519197702407837,1,0.46535414165666267,0.89186203,0.78372407,165.096443428077,0.2905789324888161,3.3149430743194874
-0.3909093538920085,0,0.6162304921968788,0.58909553,0.1781911,172.35805735279422,0.28688819831937606,3.3590934813388937
-0.030520737171173096,0,0.3618247298919568,0.95722145,0.91444284,171.60213625559965,0.28802343453640417,3.3499356418409065
0.5987335840861002,1,0.5791596638655462,0.61845416,0.23690832,166.00549740743122,0.2879726902691433,3.343648037191795
0.7840863466262817,1,0.5244177671068426,0.82309353,0.64618707,173.23007486795217,0.29112956801128975,3.299606914202095
0.8813918034235636,1,0.5951980792316927,0.90486044,0.8097208,172.90706456963557,0.2899747734790358,3.3130160687305072
-0.4771571358044942,0,0.3333013205282113,0.5094159,0.018831909,177.80761188704457,0.290247963030336,3.326811776318824
0.8221957087516785,1,0.5614885954381752,0.8505915,0.70118296,164.76173982930248,0.28844767981796104,3.332038559918893
0.5323094725608826,1,0.4012004801920768,0.5456093,0.09121859,175.03030950073662,0.28900042666798914,3.328135570719769
-0.2738567392031352,0,-0.01474189675870348,0.69842845,0.39685687,159.21332882762022,0.2889280192787893,3.364389534556235
0.7267727255821228,1,0.5615846338535414,0.7419204,0.48384082,177.08210793730368,0.2911229110934677,3.323475141287179
0.746630330880483,1,0.5488115246098438,0.7863492,0.5726984,170.81385754938515,0.2914148864131133,3.3063205337334893
0.4592062532901764,1,0.5924129651860743,0.5665383,0.13307652,167.45633080049925,0.28648617358112927,3.3543042346359253
0.7798435091972351,1,0.5094357743097239,0.8945599,0.7891199,175.36931808221854,0.2882489372844703,3.342434490263995
-0.041042725245157875,0,0.2935414165666266,0.9426547,0.88530946,165.8603797767019,0.29004635878283885,3.357972243301288
0.003311793009440104,1,0.2645378151260504,0.9847971,0.96959424,161.7892407584414,0.28620075702486353,3.396145669351268
0.7075896263122559,1,0.5574549819927971,0.7887156,0.5774312,179.23361458715902,0.2854952414197422,3.3590989073532924
0.6623985568682352,1,0.6889315726290516,0.6822738,0.36454758,170.0100921286832,0.28944678079741337,3.332008674812323
-0.01250302791595459,1,0.2482112845138055,0.9734321,0.94686425,164.9814663569628,0.2845039332677803,3.3985127153174384
-0.025779426097869873,0,0.4942617046818727,0.9625402,0.9250804,169.80091398269698,0.2877398417396742,3.3750050250045396
0.5445506374041239,1,0.7269627851140456,0.5702898,0.14057952,175.96526286378779,0.287771753655278,3.3414957422934206
-0.02026619513829549,0,0.510876350540216,0.9690707,0.9381413,175.17137297269534,0.2879357735609128,3.360341421811375
-0.2699279189109802,0,0.6529171668667467,0.6132509,0.22650185,180.07868070256438,0.2879824630671205,3.351219879066869
0.777450958887736,1,0.6240096038415366,0.83588856,0.6717771,183.79062190379696,0.28941318439038444,3.314347290673679
-0.11504930257797241,0,0.4071548619447779,0.8717935,0.74358696,164.85599262022907,0.28735845474554844,3.358596451567196
-0.07954305410385132,0,0.40312124849939973,0.9095165,0.819033,169.73882566767688,0.28771323483708916,3.3654079656891525
0.7543568015098572,1,0.44912364945978384,0.7872717,0.5745433,175.70103462068928,0.28866315640242335,3.3344412076193164
0.5738408168156942,1,0.527875150060024,0.59159493,0.1831899,153.15736000098667,0.2903947775417945,3.3105167396467143
-0.11874375740687053,0,0.44374549819927966,0.8630018,0.72600365,176.52888203378734,0.28838668421480984,3.3536251266566017
0.890240490436554,1,0.6457142857142857,0.91547227,0.83094454,166.0642089734379,0.2898133326728131,3.309066227353245
0.8324287335077921,1,0.35058823529411764,0.85673064,0.7134613,174.66475236926087,0.29129780330714306,3.313617493092737
-0.021871248881022137,0,0.46185982870044107,0.9663045,0.93260896,165.55991535699485,0.28829076401458453,3.34912676798371
0.7831372022628784,1,0.75875150060024,0.8538403,0.7076806,171.20816825253291,0.2884992816461679,3.3285094997357034
-0.3549649516741435,0,0.5042496998799519,0.62818146,0.25636292,175.4817323381494,0.29009182140310125,3.33578227060943
0.7557628353436788,1,0.6365906362545017,0.7830848,0.5661696,160.57588346288188,0.287140068954178,3.350538235405484
-0.15328431129455566,0,0.6024969987995198,0.8247652,0.6495304,178.45233054077684,0.2880932662677057,3.3558867958472
0.8393393754959106,1,0.7111815411783668,0.88915855,0.7783171,172.24107978554298,0.2875834449406584,3.354750439082594
0.6093719998995463,1,0.47697478991596637,0.6565944,0.31318876,154.03156290554017,0.2884872161054036,3.3435570980059706
0.4872424006462097,1,0.4625690276110444,0.54817325,0.0963465,179.46244994942566,0.28815535382782104,3.32416882234818
0.009216725826263428,1,0.3963025210084033,0.98899263,0.9779853,178.06065592228492,0.2868645464475809,3.3695321731602372
0.8086471756299337,1,0.6940216086434573,0.844111,0.68822205,168.04806501334582,0.287814947591548,3.3491302781917147
-0.39148006836573285,0,0.7110204081632653,0.5913386,0.18267709,160.30898544102754,0.28779058112244477,3.344580372431471
0.5719912846883138,1,0.5110684273709484,0.59797245,0.1959449,171.5234513896518,0.2885694885860836,3.345280145802615
0.6658694346745809,1,0.5912605042016807,0.69717246,0.394345,175.58388104088021,0.28918341113446694,3.3298294423198866
-0.4287108778953552,0,0.4886914765906362,0.5594835,0.118967,170.2525924334321,0.28964595806519455,3.323836820652423
0.8373642166455587,1,0.5308523409363746,0.93158627,0.86317253,168.36867390272332,0.2882606555493183,3.340710694455196
0.755696435769399,1,0.6297719087635053,0.82841325,0.6568265,172.63350124422524,0.2873519687888567,3.350137734065504
0.7780811190605164,1,0.6171908763505402,0.80711424,0.6142285,181.8046127748156,0.28941698566411755,3.3163977086078327
0.7735307614008585,1,0.5335414165666266,0.8656812,0.7313623,163.0111255172495,0.2847496513315814,3.378580270589095
-0.031358540058135986,0,0.24830732292917165,0.95873356,0.91746706,164.99346761036628,0.2882234260924721,3.3560794077383025
-0.09071900447209676,0,0.48600240096038416,0.8981753,0.7963506,163.96325912187206,0.2920577412283915,3.308261311580938
0.5134255091349283,1,0.573781512605042,0.58925,0.1785,179.01994437911554,0.28722401236530265,3.3404509412147196
-0.24793686469395956,0,0.4787995198079231,0.7376432,0.4752863,167.9484034266232,0.2889598575961909,3.3442919312617603
0.6658055186271667,1,0.06554621848739495,0.6803395,0.360679,168.1236759062607,0.28992004702758617,3.327606127815206
-0.14992729822794595,0,0.4933973589435774,0.8253285,0.6506571,172.09288570569393,0.28851359271283805,3.3457661048987557
0.5813628435134888,1,0.4470108043217287,0.65555423,0.31110847,167.50073198236197,0.288250072435935,3.346402563743876
0.6810228029886881,1,0.5884753901560623,0.7111674,0.4223348,177.50695910978013,0.286816867978878,3.3418678110458617
0.5674037933349609,1,0.6540696278511404,0.57675725,0.15351453,180.44825537374592,0.28705275866354935,3.350777159229217
0.5960439840952555,1,0.4593037214885954,0.6217895,0.24357906,173.99339265829957,0.28727600974227835,3.3584185117287717
0.5398261547088623,1,0.533829531812725,0.5620466,0.124093175,178.425035605867,0.2891017227012995,3.3319056328703294
-0.1488116184870402,0,0.4572869147659063,0.8305037,0.6610074,169.35861624033237,0.28564758143860364,3.3657348090758434
-0.26478757460912067,0,0.4085954381752701,0.7195347,0.43906936,174.8623708056935,0.28858929514409365,3.348334761193893
-0.0716861089070638,0,0.672124849939976,0.9174535,0.83490705,172.35506994693466,0.28812925484104823,3.345849516218154
0.8407408197720846,1,0.6948859543817527,0.94236296,0.8847259,175.35701523065478,0.2899853660235459,3.317607491945928
0.6679063638051351,1,0.48600240096038416,0.69662774,0.3932555,183.29723220750876,0.2907382889795719,3.3087912211560666
-0.40246586004892987,0,0.6055702280912364,0.585486,0.17097202,184.56301062789083,0.28797088917176067,3.3412803944093326
0.6592615644137064,1,0.4545018007202881,0.67166,0.34332007,168.69167346238768,0.2882540494965141,3.3355993428655157
0.5826216538747152,1,0.3454021608643457,0.59652996,0.19305992,172.8370275943192,0.2894947667905869,3.333992061176002
0.6225500504175822,1,0.5290276110444178,0.97701186,0.95402366,177.04254663657434,0.2905823986557958,3.28766888688036
-0.0049688418706258135,0,0.3831452581032413,0.9829723,0.9659446,165.8342540631915,0.28778360487105636,3.3739639301816733
-0.3436867594718933,0,0.5818487394957984,0.6483366,0.29667315,171.47482105925224,0.2882135022786498,3.3354788482423765
0.7338477770487467,1,0.527875150060024,0.7710912,0.54218245,181.9732239295623,0.2912096830440872,3.3000957716683983
0.6573749581972758,1,0.6256422569027611,0.7039765,0.40795296,174.91635636484526,0.2892886848382329,3.315101022156307
-0.03163848320643107,0,0.36566626650660267,0.95463896,0.9092779,167.09878549945853,0.28998988340841325,3.35679768281667
0.5061705112457275,1,0.2978631452581032,0.5335777,0.06715527,185.49070884672886,0.2915131612135242,3.3092666685552805
-0.36095863580703735,0,0.4051380552220888,0.6200117,0.24002331,178.31691137503464,0.28803474324218276,3.3375560328031475
0.7276792228221893,1,0.48312124849939975,0.90199065,0.80398136,170.5734017102577,0.28926308667759143,3.316981136573469
0.5278397997220358,1,0.36585834333733486,0.543503,0.08700594,180.85890126856,0.28914762181869436,3.32430597665013
0.8641111254692078,1,0.6868187274909963,0.95993036,0.9198608,174.21233786694006,0.2870937479002396,3.3391810559056236
0.48568904399871826,1,0.43289315726290517,0.516633,0.03326592,171.2456891350238,0.28734147061314075,3.3496488697824147
0.7906548579533895,1,0.5654261704681873,0.8214827,0.64296544,169.57698912487209,0.2893438452704281,3.314327804651973
-0.10356281201044719,0,0.40936374549819926,0.8800319,0.7600637,169.92266360799007,0.28945771940806,3.334688542132639
-0.11587297916412354,0,0.2256422569027611,0.86569214,0.7313843,173.28524378505304,0.2910710144463545,3.3215171728049926
0.8170515100161234,1,0.7375270108043217,0.8724011,0.7448023,167.61239235495935,0.28802734822674747,3.336773835650256
-0.0568813681602478,0,0.02444177671068427,0.9243319,0.8486638,181.42642155458242,0.28816942595143047,3.3495153963406996
-0.44111504157384235,0,0.5947178871548618,0.54284656,0.08569312,183.66149160698654,0.28750593532878654,3.344477438609636
-0.28299862146377563,0,0.6024009603841537,0.65605336,0.3121067,170.78336681954747,0.28723965625190045,3.3468512885310124
0.6786283453305563,1,0.769315726290516,0.9749963,0.9499926,170.73852149064797,0.2876570791095439,3.3287766769294427
0.660392185052236,1,0.6627130852340937,0.67385864,0.34771726,184.14114008306348,0.2887142029896656,3.333316977045459
0.6743444999059042,1,0.5310444177671068,0.6892341,0.37846816,164.581602740109,0.28916020498724593,3.345379295003973
-0.15612411499023438,0,0.5362304921968788,0.8301727,0.66034544,180.22859298453926,0.2857767048725024,3.3775207064402295
0.5703133344650269,1,0.6390876350540216,0.612883,0.22576591,164.17110617431612,0.2878866749322754,3.330591154406442
0.6981302897135416,1,0.4168547418967587,0.7345983,0.46919662,168.4251995151238,0.2891368422536364,3.336652152004078
-0.45741212368011475,0,0.3079471788715486,0.5233314,0.046662867,169.22105343288553,0.2895073911371279,3.342027000062006
-0.15256381034851074,0,0.6913325330132052,0.8250234,0.6500468,173.0299796233863,0.2866042289527207,3.3797268017917443
0.8565334677696228,1,0.487250900360144,0.9123048,0.8246096,176.50712657693845,0.28983929390437263,3.323943876836156
-0.0859567920366923,0,0.3821848739495798,0.9028841,0.80576825,163.83694335631958,0.2883487835622283,3.353119007254189
0.7468195756276449,1,0.45959183673469384,0.7797876,0.5595752,189.19947326597241,0.2872504951383301,3.349422241490602
0.8312919735908508,1,0.5743577430972389,0.9757102,0.95142037,176.37310047261252,0.28668381019675426,3.3387619136160227
-0.0177767276763916,0,0.4731332533013205,0.9719795,0.94395906,162.4411927189024,0.28646011738763155,3.37210867518453
-0.04011698563893636,0,-0.16801920768307324,0.93847114,0.87694234,168.13143060984802,0.28871086328372825,3.366283289222702
0.8810244599978129,1,0.6451380552220888,0.9183193,0.83663857,177.4700449247228,0.2892679956507034,3.3210498934773183
-0.11859047412872314,0,0.42223289315726287,0.87216866,0.74433726,160.9413796869024,0.28939931073605496,3.3379079133562013
-0.040342589219411217,0,0.703625450180072,0.9078433,0.8156865,180.2917175982323,0.2868215245602292,3.3720150726603912
